serial_nr,stationid,lon,lat,site,stationname
2324,1513550,-76.00138889,41.96277778,USGS,"Choconut Creek near Choconut, PA"
2325,1394000,-74.3075,40.73166667,USGS,West Branch Rahway River at Millburn NJ
2326,1643880,-77.72225,39.0377222,USGS,"BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE, VA"
2327,8109310,-96.4524611,30.63758889,USGS,"Thompson Ck at SH 47 nr Bryan, TX"
2328,1048000,-69.9375,44.70805556,USGS,"Sandy River near Mercer, Maine"
2329,4266500,-74.57166670000002,44.23466667,USGS,RAQUETTE RIVER AT PIERCEFIELD NY
2330,1478650,-75.74875,39.6892222,USGS,"WHITE CLAY CREEK AT NEWARK, DE"
2331,1591700,-77.0214167,39.17452778,USGS,"HAWLINGS RIVER NEAR SANDY SPRING, MD"
2332,2172002,-79.97491670000002,33.21491667,USGS,"LAKE MOULTRIE TAILRACE CANAL AT MONCKS CORNER, SC"
2333,4232053,-77.44686109999998,43.25769444,USGS,MILL CREEK NEAR WEBSTER NY
2334,422018610,-78.1930556,43.35330556,USGS,OAK ORCHARD CREEK AT THE BRIDGES NY
2335,3170000,-80.55672390000002,37.03762635,USGS,"LITTLE RIVER AT GRAYSONTOWN, VA"
2336,2203603,-84.4152778,33.68388889,USGS,"SOUTH RIVER AT SPRINGDALE ROAD, AT ATLANTA, GA"
2337,2083000,-77.6930556,36.15055556,USGS,"FISHING CREEK NEAR ENFIELD, NC"
2338,1362500,-74.27019440000002,42.0144722,USGS,ESOPUS CREEK AT COLDBROOK NY
2339,3045010,-79.3908333,40.3161111,USGS,"Loyalhanna Creek at Latrobe, PA"
2340,7350900,-93.6751778,32.3737666,USGS,"Bayou Pierre nr. Robson, LA."
2341,1362368,-74.3095556,42.10477778,USGS,OX CLOVE NEAR MOUTH AT CHICHESTER NY
2342,1546500,-77.794168,40.88978334,USGS,"Spring Creek near Axemann, PA"
2343,2249500,-80.6294983,28.07946057,USGS,"CRANE CREEK AT MELBOURNE, FL"
2344,2298530,-82.1750893,27.4097648,USGS,COKER CREEK NEAR MYAKKA CITY FL
2345,2484500,-89.6719444,32.7061111,USGS,"YOCKANOOKANY RIVER NR OFAHOMA, MS"
2346,3512000,-83.3536111,35.46138889,USGS,"OCONALUFTEE RIVER AT BIRDTOWN, NC"
2347,2336313,-84.43863889,33.82163889,USGS,"WOODALL CREEK AT DEFOORS FERRY RD, AT ATLANTA, GA"
2348,8161500,-96.4083333,29.515,USGS,"LCRA Colorado Rv nr Garwood, TX"
2349,2488000,-90.1425,31.79083333,USGS,"PEARL RIVER AT ROCKPORT, MS"
2350,8206910,-98.2416752,28.48610326,USGS,"Choke Canyon Res OWC nr Three Rivers, TX"
2351,7374581,-89.83062149,30.30130578,USGS,"Bayou Liberty near Slidell,LA"
2352,7298500,-100.9406994,34.62783574,USGS,"Pr Dog Twn Fk Red Rv nr Brice, TX"
2353,2299230,-82.2930655,27.04519625,USGS,MYAKKA RIVER AT NORTH PORT CHARLOTTE FL
2354,4213508,-78.9415556,42.45352778,USGS,THATCHER BROOK AT GOWANDA NY
2355,3574500,-86.30637370000002,34.6242547,USGS,PAINT ROCK RIVER NEAR WOODVILLE AL
2356,2094500,-79.6141667,36.17305556,USGS,"REEDY FORK NEAR GIBSONVILLE, NC"
2357,8015910,-93.1889167,30.286111100000007,USGS,"Calcasieu River at Hwy 171 at Moss Bluff, LA"
2358,1163200,-72.04091198,42.58842124,USGS,"OTTER RIVER AT OTTER RIVER, MA"
2359,1425805,-75.4851944,42.04869444,USGS,OQUAGA CREEK AT MCCLURE NY
2360,1591000,-77.0557222,39.23825,USGS,"PATUXENT RIVER NEAR UNITY, MD"
2361,214678175,-80.95361109999997,35.105,USGS,"STEELE CREEK AT SR1441 NR PINEVILLE, NC"
2362,1102345,-71.00699540000002,42.4695404,USGS,"SAUGUS RIVER AT SAUGUS IRONWORKS AT SAUGUS, MA"
2363,8062500,-96.4630415,32.42652988,USGS,"Trinity Rv nr Rosser, TX"
2364,2378185,-87.68665240000001,30.27964626,USGS,"INTRACOASTAL WATERWAY - GULF SHORES, AL."
2365,7377754,-91.0942722,30.59629809,USGS,"Comite River near Baker, LA"
2366,2398000,-85.3348333,34.46780556,USGS,"CHATTOOGA RIVER AT SUMMERVILLE, GA"
2367,7350700,-93.7308333,32.44333333,USGS,"Bayou Pierre at Shreveport, LA"
2368,1018500,-67.42833329999999,45.5683333,USGS,"St. Croix River at Vanceboro, Maine"
2369,1547500,-77.60443790000002,41.05173127,USGS,"Bald Eagle Creek at Blanchard, PA"
2370,1651003,-76.95622220000001,38.9489722,USGS,"NORTHWEST BRANCH ANACOSTIA AT BRENTWOOD, MD"
2371,1394500,-74.3116667,40.6875,USGS,Rahway River near Springfield NJ
2372,1663500,-77.9649962,38.59178867,USGS,"HAZEL RIVER AT RIXEYVILLE, VA"
2373,2453500,-87.1702791,33.75760677,USGS,MULBERRY FORK AT CORDOVA AL
2374,8211520,-97.5019377,27.71141879,USGS,"Oso Ck at Corpus Christi, TX"
2375,1409280,-74.32027778,39.66666667,USGS,Westecunk Creek at Stafford Forge NJ
2376,1196500,-72.841275,41.45026389,USGS,"QUINNIPIAC RIVER AT WALLINGFORD, CT"
2377,214295600,-80.9744444,35.24027778,USGS,"PAW CR AT WILKINSON BLVD NR CHARLOTTE, NC"
2378,1209005,-73.34923609999998,41.24551389,USGS,"SAUGATUCK R BELOW SAUGATUCK RES NR LYONS PLAIN, CT"
2379,2214590,-83.6443056,32.42669444,USGS,"BIG INDIAN CREEK AT US 341, NEAR CLINCHFIELD, GA"
2380,8083100,-100.3887183,32.78760777,USGS,"Clear Fk Brazos Rv nr Roby, TX"
2381,1054500,-70.5441667,44.5519444,USGS,"Androscoggin River at Rumford, Maine"
2382,8023050,-94.0985528,31.8806861,USGS,"Flat Fork Ck at SH 7 nr Center, TX"
2383,1586610,-76.9553056,39.45188889,USGS,"MORGAN RUN NEAR LOUISVILLE, MD"
2384,1622000,-78.9136385,38.34040510000001,USGS,"NORTH RIVER NEAR BURKETOWN, VA"
2385,1343403,-74.9591944,43.28277778,USGS,BLACK CREEK NEAR GRAY NY
2386,2266025,-81.61146309,28.4052845,USGS,"REEDY CREEK AT S-46 NEAR VINELAND, FL"
2387,8015500,-92.9154167,30.50255556,USGS,"Calcasieu River near Kinder, LA"
2388,2297310,-81.9884193,27.19949477,USGS,"HORSE CREEK AT SR 72 NEAR ARCADIA, FL"
2389,1652090,-77.1635,38.8863,USGS,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA"
2390,2130561,-79.7883963,34.60626798,USGS,"PEE DEE RIVER NR BENNETTSVILLE, SC"
2391,1541200,-78.5191906,40.9614471,USGS,"WB Susquehanna River near Curwensville, PA"
2392,3456100,-82.9,35.46388889,USGS,"WEST FORK PIGEON RIVER AT BETHEL, NC"
2393,2108000,-77.8322222,34.82888889,USGS,"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC"
2394,8189500,-97.2791593,28.29195088,USGS,"Mission Rv at Refugio, TX"
2395,2131210,-79.4358056,33.9035833,USGS,"PEE DEE RIVER AT US378 ABOVE POSTON, SC"
2396,7299540,-100.1940023,34.56922728,USGS,"Pr Dog Twn Fk Red Rv nr Childress, TX"
2397,2120780,-80.596075,35.71760829999999,USGS,"SECOND CREEK NEAR BARBER, NC"
2398,4219000,-77.29697220000001,43.07177778,USGS,ERIE (BARGE) CANAL AT LOCK 30 AT MACEDON NY
2399,4219767,-78.6978611,43.25255556,USGS,EIGHTEENMILE CREEK AT NEWFANE NY
2400,1394620,-74.3130556,40.67305556,USGS,Rahway River at Kenilworth NJ
2401,1538000,-76.09381749,41.0595282,USGS,"Wapwallopen Creek near Wapwallopen, PA"
2402,2204037,-84.1511667,33.66819444,USGS,"POLE BRIDGE CR AT EVANS MILL RD NEAR LITHONIA, GA"
2403,2225000,-82.35338889,31.9395,USGS,"ALTAMAHA RIVER NEAR BAXLEY, GA"
2404,7364200,-91.6556779,32.9904049,USGS,"Bayou Bartholomew near Jones, LA"
2405,2369600,-86.9235732,30.569639,USGS,"YELLOW RIVER NR MILTON, FLA."
2406,2168810,-81.2278056,33.97677778,USGS,"TWELVE MILE CREEK AT LEXINGTON, SC"
2407,2307362,-82.6937554,28.08682987,USGS,BROOKER CREEK AT TARPON WOODS BLVD NR OLDSMAR FL
2408,1585100,-76.4460556,39.37077778,USGS,"WHITEMARSH RUN AT WHITE MARSH, MD"
2409,2023480,-79.3236111,37.80521389,USGS,"SOUTH RIVER AT RT 716 NEAR BUENA VISTA, VA"
2410,8065420,-96.0022278,31.31018889,USGS,"Lower Keechi Ck at IH 45 nr Centerville, TX"
2411,1619000,-77.60663889,39.71625,USGS,"ANTIETAM CREEK NEAR WAYNESBORO, PA"
2412,1055000,-70.58888889,44.64277778,USGS,"Swift River near Roxbury, Maine"
2413,1474501,-75.1803056,39.95663889,USGS,"Schuylkill River near 30th St at Philadelphia, PA"
2414,2317797,-83.58411109999999,31.48169444,USGS,"LITTLE RIVER AT UPPER TY TY ROAD, NEAR TIFTON, GA"
2415,2485601,-90.0647222,32.39777778,USGS,"PEARL RIVER AT ROSS BARNETT RESERVOIR, MS"
2416,8063030,-96.8814639,31.90955833,USGS,"Ash Ck at Hwy 171 nr Malone, TX"
2417,1484525,-75.29102778,38.59455556,USGS,"MILLSBORO POND OUTLET AT MILLSBORO, DE"
2418,1049500,-69.7780556,44.22916667,USGS,"Cobbosseecontee Stream at Gardiner, Maine"
2419,1399670,-74.7736111,40.61944444,USGS,South B Rockaway Creek at Whitehouse Station NJ
2420,209553650,-79.6616667,36.12805556,USGS,"BUFFALO CREEK AT SR2819 NR MCLEANSVILLE, NC"
2421,11055566,-71.06838369,42.2709321,USGS,"NEPONSET RIVER AT MILTON VILLAGE, MA"
2422,4292810,-73.1508333,44.85611110000001,USGS,"JEWETT BROOK AT VT 38, NEAR ST. ALBANS, VT"
2423,1392170,-74.18777778,40.8,USGS,Third River at Bloomfield NJ
2424,1451630,-75.4968056,40.5875,USGS,"Cedar Creek at Mouth near Allentown, PA"
2425,1642198,-77.4405833,39.43602778,USGS,"CARROLL CREEK NEAR FREDERICK, MD"
2426,2150495,-81.8725,35.40444444,USGS,"SECOND BROAD RIVER NR LOGAN, NC"
2427,2394820,-85.0536944,33.997472200000004,USGS,"EUHARLEE CREEK AT US 278, AT ROCKMART, GA"
2428,1465798,-74.9851694,40.05705567,USGS,"Poquessing Creek at Grant Ave. at Philadelphia, PA"
2429,2264030,-81.5069722,28.3805,USGS,LK BUENA VIS TR AT HOTEL PL BLVD AT LK BUENA VISTA
2430,2481510,-89.27444440000002,30.483611100000005,USGS,"WOLF RIVER NR LANDON, MS"
2431,7349860,-93.5946203,32.44737586,USGS,"Red Chute Bayou at Sligo, LA"
2432,7383510,-91.9667874,31.00018808,USGS,"Bayou Des Glaises Div Ch nr Moreauville, LA."
2433,1127500,-72.12146659999998,41.5587094,USGS,"YANTIC RIVER AT YANTIC, CT"
2434,1124000,-71.95562890000002,42.0223189,USGS,"QUINEBAUG RIVER AT QUINEBAUG, CT"
2435,2053800,-80.2664328,37.1401323,USGS,"S F ROANOKE RIVER NEAR SHAWSVILLE, VA"
2436,2492360,-89.68611109999998,30.6622222,USGS,"WEST HOBOLOCHITTO CREEK NR MCNEILL, MS"
2437,8057200,-96.7566664,32.88929207,USGS,"White Rk Ck at Greenville Ave, Dallas, TX"
2438,1559790,-78.5289068,40.04591376,USGS,"Raystown Branch Juniata River at Wolfsburg, PA"
2439,1491500,-75.9430556,38.96680556,USGS,"TUCKAHOE CREEK NEAR RUTHSBURG, MD"
2440,1635500,-78.26666850000002,38.95816564,USGS,"PASSAGE CREEK NEAR BUCKTON, VA"
2441,2114450,-80.4147222,36.29916667,USGS,"LITTLE YADKIN RIVER AT DALTON, NC"
2442,2205596,-84.04602779999998,33.91263889,USGS,"YELLOW R TRIB AT PLANTATION RD,NR LAWRENCEVILLE,GA"
2443,2095271,-79.7825,36.09777778,USGS,"NORTH BUFFALO CREEK AT CHURCH ST AT GREENSBORO, NC"
2444,7300000,-100.220949,34.95755294,USGS,"Salt Fork Red River near Wellington, TX"
2445,1350480,-74.3174444,42.58127778,USGS,LITTLE SCHOHARIE CREEK NEAR MIDDLEBURGH NY
2446,2138500,-81.89111109999997,35.79555556,USGS,"LINVILLE RIVER NEAR NEBO, NC"
2447,2146211,-80.83694440000002,35.26194444,USGS,"IRWIN CR AT STATESVILLE AVE AT CHARLOTTE, NC"
2448,8022500,-94.0063014,31.97238949,USGS,"Sabine Rv at Logansport, LA"
2449,2129000,-79.86972220000001,34.9458333,USGS,"PEE DEE R NR ROCKINGHAM, NC"
2450,2157000,-82.04427249999998,34.92928718,USGS,"NORTH TYGER RIVER NEAR FAIRMONT, SC"
2451,237854520,-87.8026444,30.47466944,USGS,"FISH RIVER NEAR MARLOW, AL"
2452,2100500,-79.6555556,35.72638889,USGS,"DEEP RIVER AT RAMSEUR, NC"
2453,2041650,-77.475263,37.2251505,USGS,"APPOMATTOX RIVER AT MATOACA, VA"
2454,2137727,-82.0602778,35.6858333,USGS,"CATAWBA R NR PLEASANT GARDENS, NC"
2455,7312500,-98.5336663,33.90954178,USGS,"Wichita Rv at Wichita Falls, TX"
2456,2312720,-82.1831448,28.82331955,USGS,"WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL"
2457,8065000,-95.7894029,31.64850597,USGS,"Trinity Rv nr Oakwood, TX"
2458,8072520,-95.6457306,29.7555972,USGS,"Clodine Ditch at Noble Rd nr Addicks, TX"
2459,1639500,-77.2374444,39.6123611,USGS,"BIG PIPE CREEK AT BRUCEVILLE, MD"
2460,2321898,-82.5596472,29.92656389,USGS,SANTA FE RIVER AT O'LENO STATE PARK FLA
2461,23312495,-83.52888889,34.6186111,USGS,"SOQUE RIVER AT GA 197, NEAR CLARKESVILLE, GA"
2462,1666500,-78.0955557,38.32513047,USGS,"ROBINSON RIVER NEAR LOCUST DALE, VA"
2463,2329342,-84.4969444,30.73555556,USGS,"LITTLE ATTAPULGUS CREEK AT ATTAPULGUS, GA"
2464,1342602,-75.1579167,43.09369444,USGS,MOHAWK RIVER NEAR UTICA NY
2465,219897993,-81.0069444,32.10305556,USGS,"SAVANNAH RIVER AT ELBA ISLAND, NEAR SAVANNAH, GA"
2466,2080500,-77.6336111,36.46,USGS,"ROANOKE RIVER AT ROANOKE RAPIDS, NC"
2467,357568980,-86.5541579,34.6642578,USGS,"ALDRIDGE C AT SHERWOOD DR NR HUNTSVILLE, ALA"
2468,50144000,-67.0505845,18.28217419,USGS,"RIO GRANDE DE ANASCO NR SAN SEBASTIAN, PR"
2469,21108125,-79.1269867,33.50655724,USGS,"WACCAMAW RIVER NEAR PAWLEYS ISLAND, SC"
2470,8022040,-94.3538278,32.32853333,USGS,"Sabine Rv nr Beckville, TX"
2471,4288000,-72.7426163,44.2772802,USGS,"MAD RIVER NEAR MORETOWN, VT"
2472,214266080,-80.8975,35.36138889,USGS,"GAR CREEK AT SR2074 NR CROFT, NC"
2473,1451380,-75.60046519,40.53120755,USGS,"Little Lehigh Creek near Trexlertown, PA"
2474,1644000,-77.57749179999998,39.01955309,USGS,"GOOSE CREEK NEAR LEESBURG, VA"
2475,2149000,-82.1116667,35.4233333,USGS,"COVE CREEK NEAR LAKE LURE, NC"
2476,2093877,-79.92388889,36.12805556,USGS,"BRUSH CREEK AT MUIRFIELD RD AT GREENSBORO, NC"
2477,2312598,-82.2423118,28.7241557,USGS,"WITHLACOOCHEE RIVER NR PINEOLA, FL"
2478,1589316,-76.7506944,39.31891667,USGS,"DEAD RUN TRIBUTARY NEAR WOODLAWN, MD"
2479,2208450,-83.77841670000002,33.63938889,USGS,"ALCOVY RIVER ABOVE COVINGTON, GA"
2480,3081000,-79.3725353,39.8275767,USGS,"Youghiogheny River below Confluence, PA"
2481,3080000,-79.32142270000001,39.820355,USGS,"Laurel Hill Creek at Ursina, PA"
2482,2455980,-86.6961013,33.71121273,USGS,TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL
2483,3039036,-79.58111109999999,40.715,USGS,"Allegheny River below Lock & Dam 6 at Clinton, PA"
2484,2102192,-78.97361109999999,35.5597222,USGS,"BUCKHORN CREEK NR CORINTH, NC"
2485,1103025,-71.1339422,42.40704077,USGS,"ALEWIFE BROOK NEAR ARLINGTON, MA"
2486,8048890,-97.3150278,32.53841667,USGS,"Village Ck at Burleson, TX"
2487,1095503,-71.6661111,42.41944444,USGS,"NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA"
2488,7288700,-90.7778758,32.9717936,USGS,"BIG SUNFLOWER RIVER NR ANGUILLA, MS"
2489,2077670,-78.8719444,36.5408333,USGS,"MAYO CR NR BETHEL HILL, NC"
2490,50024950,-66.703716,18.3000995,USGS,"RIO GRANDE DE ARECIBO BLW UTUADO, PR"
2491,295124089542100,-89.9076944,29.85355556,USGS,"Caernarvon Outfall Channel at Caernarvon, LA"
2492,1549500,-77.230809,41.47368336,USGS,"Blockhouse Creek near English Center, PA"
2493,2145268,-81.0976722,35.2475,USGS,"DUHARTS CREEK AT SR 2439 NEAR CRAMERTON, NC"
2494,2334770,-83.9505556,34.1108333,USGS,"IVY CREEK AT THOMPSON MILL ROAD, NEAR BUFORD, GA"
2495,3084800,-79.82782569,40.4053467,USGS,"Thompson Run at Turtle Creek, PA"
2496,8109700,-96.9047037,30.33937764,USGS,"Middle Yegua Ck nr Dime Box, TX"
2497,1609000,-78.555,39.5532222,USGS,"TOWN CREEK NEAR OLDTOWN, MD"
2498,1540500,-76.6191222,40.95814218,USGS,"Susquehanna River at Danville, PA"
2499,8074710,-95.2910473,29.74939477,USGS,"Buffalo Bayou at Turning Basin, Houston, TX"
2500,3007800,-78.29279129,41.81867578,USGS,"Allegheny River at Port Allegany, PA"
2501,1401650,-74.64888889,40.46805556,USGS,Pike Run at Belle Mead NJ
2502,212414900,-80.7158333,35.33277778,USGS,"MALLARD CR BL STONY CR NR HARRISBURG, NC"
2503,2233475,-81.20784299,28.6199987,USGS,"LT ECONLOCKHATCHEE R AT STATE HWY434 NR OVIEDO, FL"
2504,21355015,-80.1516111,33.81302778,USGS,"TEARCOAT BRANCH AT I-95 NEAR MANNING, SC"
2505,8184050,-98.4076833,29.74826667,USGS,"Cibolo Ck at Smithson Valley Rd nr Bulverde, TX"
2506,4242500,-75.62147220000001,43.3011111,USGS,EAST BRANCH FISH CREEK AT TABERG NY
2507,4243500,-75.6394167,43.09755556,USGS,ONEIDA CREEK AT ONEIDA NY
2508,1175670,-72.00424179999997,42.26481407,USGS,"SEVENMILE RIVER NEAR SPENCER, MA"
2509,8197936,-99.5487,29.719,USGS,"Sabinal Rv bl Mill Ck nr Vanderpool, TX"
2510,1186500,-73.03344440000002,41.9679222,USGS,"STILL RIVER AT ROBERTSVILLE, CT"
2511,2301000,-82.10008689,27.8839148,USGS,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL
2512,7378000,-91.0737158,30.512689,USGS,"Comite River near Comite, LA"
2513,1478220,-75.79604920000001,39.76566619,USGS,"West Branch White Clay Creek near Chesterville, PA"
2514,2086624,-78.7983389,36.12792215,USGS,"KNAP OF REEDS CREEK NEAR BUTNER, NC"
2515,421422210,-78.84925,42.70655556,USGS,EIGHTEENMILE CREEK AT HAMBURG NY
2516,21320550,-79.6566667,33.92,USGS,"LYNCHES RIVER AT US378 NR LAKE CITY, SC"
2517,2110725,-79.0047569,33.6871151,USGS,"AIW AT HIGHWAY 544 AT SOCASTEE, SC"
2518,2206465,-84.0354167,33.86302778,USGS,"WATSON CREEK TRIB 2, TANGLEWOOD DR, SNELLVILLE, GA"
2519,1168500,-72.8541944,42.62600000000001,USGS,"DEERFIELD RIVER AT CHARLEMONT, MA"
2520,3503000,-83.5269444,35.33638889,USGS,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC"
2521,2162350,-82.537623,35.1201172,USGS,"MIDDLE SALUDA RIVER NEAR CLEVELAND, SC"
2522,8053000,-96.9611173,33.0456773,USGS,"Elm Fk Trinity Rv nr Lewisville, TX"
2523,2011500,-79.8970003,38.0695688,USGS,"BACK CREEK NEAR MOUNTAIN GROVE, VA"
2524,2156500,-81.42120890000002,34.5951393,USGS,"BROAD RIVER NEAR CARLISLE, SC"
2525,8072300,-95.8068951,29.74328664,USGS,"Buffalo Bayou nr Katy, TX"
2526,2096846,-79.20611109999999,35.9872222,USGS,"CANE CREEK NEAR ORANGE GROVE, NC"
2527,1599000,-79.0446944,39.49391667,USGS,"GEORGES CREEK AT FRANKLIN, MD"
2528,3568933,-85.4635278,34.8968611,USGS,"LOOKOUT CREEK NEAR NEW ENGLAND, GA"
2529,15765195,-76.26403889,39.9959361,USGS,"Big Spring Run near Mylin Corners, PA"
2530,2327033,-84.40823469,30.18825753,USGS,LOST CREEK AT ARRAN FLA
2531,8019500,-95.0916099,32.604029100000005,USGS,"Big Sandy Ck nr Big Sandy, TX"
2532,2306950,-82.5553744,28.06501684,USGS,BRUSHY CREEK NEAR CITRUS PARK FL
2533,14755456,-75.2964972,39.96586667,USGS,"Naylor Creek at Upper Darby, PA"
2534,2192000,-82.77086109999998,33.97263889,USGS,"BROAD RIVER NEAR BELL, GA"
2535,2390000,-84.21252779999998,34.42627778,USGS,"AMICALOLA CREEK NEAR DAWSONVILLE, GA."
2536,1103455,-71.29339017,42.25398645,USGS,"TROUT BROOK AT DOVER, MA"
2537,1463620,-74.6719444,40.2697222,USGS,Assunpink Creek near Clarksville NJ
2538,182743067004200,-67.01130717,18.46003598,USGS,"CANAL PRINCIPAL DIVERSION BLW FOREBAY, ISABELA, PR"
2539,1584500,-76.43177778,39.5053611,USGS,"LITTLE GUNPOWDER FALLS AT LAUREL BROOK, MD"
2540,2081942,-78.08953889,35.8820861,USGS,"TAR RIVER AT NC-581 NEAR SPRING HOPE, NC"
2541,73802284,-90.7812778,30.18925,USGS,"New River Canal east of Sorrento, LA"
2542,8051135,-97.0355556,33.3497222,USGS,"Elm Fk Trinity Rv at Greenbelt nr Pilot Point, TX"
2543,2202190,-81.5555,32.49480556,USGS,"OGEECHEE RIVER AT GA 24, NEAR OLIVER, GA"
2544,8074800,-95.5621664,29.65662136,USGS,"Keegans Bayou at Roark Rd nr Houston, TX"
2545,1581870,-76.77261109999998,39.62569444,USGS,"GEORGES RUN NEAR BECKLEYSVILLE, MD"
2546,1427510,-75.0574167,41.75675,USGS,DELAWARE RIVER AT CALLICOON NY
2547,1139000,-72.06509150000002,44.1503413,USGS,"WELLS RIVER AT WELLS RIVER, VT"
2548,7374370,-90.4431385,29.9988147,USGS,(COE) Mississippi River at Bonnet Carre Spillway
2549,2420000,-86.40830579,32.41152597,USGS,"ALABAMA RIVER NEAR MONTGOMERY, AL."
2550,2175025,-80.4501667,32.75394444,USGS,"EDISTO RIVER BELOW JACKSONBORO, SC"
2551,3021890,-80.0632778,41.80716667,USGS,"French Creek at Cambridge Springs, PA"
2552,10735562,-71.16478279,42.94897557,USGS,"EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH"
2553,2051000,-78.3497182,36.9973738,USGS,"NORTH MEHERRIN RIVER NEAR LUNENBURG, VA"
2554,1589500,-76.6306111,39.17,USGS,"SAWMILL CREEK AT GLEN BURNIE, MD"
2555,2264003,-81.52507290000001,28.38945214,USGS,"CYPRESS CREEK CANAL AT S-103A NEAR VINELAND, FL"
2556,8014990,-93.0436667,30.68475,USGS,"Bundick Creek north of Dry Creek, LA"
2557,2016500,-79.7844925,37.77374009,USGS,"JAMES RIVER AT LICK RUN, VA"
2558,8044500,-97.558636,33.08539917,USGS,"W Fk Trinity Rv nr Boyd, TX"
2559,1374531,-73.6395833,41.37338889,USGS,EAST BRANCH CROTON RIVER NEAR CROTON FALLS NY
2560,1541303,-78.45668859999998,41.00450158,USGS,"West Branch Susquehanna River at Hyde, PA"
2561,2326000,-83.8237679,30.17076448,USGS,"ECONFINA RIVER NEAR PERRY, FLA."
2562,8055500,-96.94445,32.965957,USGS,"Elm Fk Trinity Rv nr Carrollton, TX"
2563,2310947,-82.05591468,28.31195156,USGS,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL"
2564,2239000,-81.99230909999999,29.18331078,USGS,"OCKLAWAHA RIVER NR OCALA,FLA."
2565,7370000,-91.4761111,32.45777778,USGS,"Bayou Macon near Delhi, LA"
2566,8083480,-99.7145556,32.486611100000005,USGS,"Cedar Ck at IH 20, Abilene, TX"
2567,2344605,-84.6069444,33.39555556,USGS,"LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA"
2568,2400100,-85.6141287,34.06509836,USGS,TERRAPIN CREEK AT ELLISVILLE AL
2569,21926980,-82.3017222,34.24,USGS,"LONG CANE CREEK AT OLD HODGES RD NR HODGES, SC"
2570,8105883,-97.6864361,30.51290556,USGS,"Brushy Ck at IH 35, Round Rock, TX"
2571,2322700,-82.78595729999998,29.95273288,USGS,"ICHETUCKNEE R @ HWY27 NR HILDRETH, FL"
2572,13621955,-74.4519444,42.10888889,USGS,BIRCH CREEK AT BIG INDIAN NY
2573,1654107,-77.2667,38.8246,USGS,"LONG BRANCH AT OLLEY LANE NR FAIRFAX, VA"
2574,1585500,-76.96825,39.59269444,USGS,"CRANBERRY BRANCH NEAR WESTMINSTER, MD"
2575,2266500,-81.536462,28.2636234,USGS,"REEDY CREEK NEAR LOUGHMAN, FL"
2576,2307496,-82.72248889,28.06850278,USGS,COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL
2577,1022500,-67.93527778,44.60805556,USGS,"Narraguagus River at Cherryfield, Maine"
2578,2301328,-82.14398609999998,27.86636389,USGS,ALAFIA RIVER NEAR KEYSVILLE FL
2579,1304500,-72.6869444,40.91369444,USGS,PECONIC RIVER AT RIVERHEAD NY
2580,423205010,-77.5119444,43.145,USGS,IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY
2581,2090380,-78.10972220000002,35.6911111,USGS,"CONTENTNEA CREEK NEAR LUCAMA, NC"
2582,2464000,-87.5972297,33.47928058,USGS,NORTH RIVER NEAR SAMANTHA AL
2583,2169520,-81.1317627,33.9168185,USGS,"CONGAREE CREEK AT SOUTH CONGAREE, SC"
2584,1105500,-71.14588420000003,42.15454356,USGS,"EAST BRANCH NEPONSET RIVER AT CANTON, MA"
2585,2264061,-81.52896190000001,28.370841700000003,USGS,"LATERAL 101 BELOW S-101 NR BUENA VISTA,FL"
2586,2292010,-81.08888889,26.83333333,USGS,CALOOSAHATCHEE CANAL DWS OF S-77 AT MOORE HAVEN FL
2587,344632850,-82.4636111,35.335,USGS,"MUD CREEK AT SECONDARY ROAD 1503 NEAR BALFOUR, NC"
2588,2248000,-81.04644549999998,29.05081845,USGS,"SPRUCE CREEK NEAR SAMSULA, FL"
2589,2405500,-86.386924,33.44760728,USGS,KELLY CREEK NEAR VINCENT AL
2590,8449100,-100.9898028,29.888325,USGS,"Dolan Ck abv Devils River nr Comstock, TX"
2591,3039040,-79.6675,40.6847222,USGS,"Allegheny River at Lock & Dam 5 near Freeport, PA"
2592,2295420,-81.8256384,27.62059006,USGS,PAYNE CREEK NEAR BOWLING GREEN FL
2593,2401000,-86.03802859999998,34.0981515,USGS,BIG WILLS CREEK NEAR REECE CITY
2594,8067525,-94.9996503,29.77078197,USGS,"Goose Ck at Baytown, TX"
2595,2226500,-82.3228333,31.23844444,USGS,"SATILLA RIVER NEAR WAYCROSS, GA"
2596,2101726,-79.4230754,35.73514055,USGS,"ROCKY R AT US 64 NEAR SILER CITY, NC"
2597,2375500,-87.2341395,30.96518304,USGS,"ESCAMBIA RIVER NEAR CENTURY, FL"
